id,lot_area,utilities,neighborhood,bldg_type,house_style,overall_qual,overall_cond,foundation,bsmtfin_type_2,total_bsmt_sf,heating,1st_flr_sf,2nd_flr_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,fireplaces,garage_type,garage_cars,garage_area,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,pool_area,mo_sold,sale_type,saleprice,age
1492,13907,AllPub,Edwards,1Fam,1Story,5,6,CBlock,Unf,996.0,GasA,996,0,996,1.0,0.0,1,0,3,1,TA,6,1,,0.0,0.0,Y,144,0,0,0,7,WD ,108000,68
637,8750,AllPub,NAmes,1Fam,1Story,5,5,CBlock,BLQ,1202.0,GasA,1202,0,1202,0.0,1.0,1,0,3,1,TA,6,0,Attchd,1.0,304.0,Y,0,35,120,0,11,COD,120000,53
1826,9945,AllPub,Sawyer,1Fam,1Story,5,5,CBlock,Unf,988.0,GasA,988,0,988,1.0,0.0,1,0,3,1,TA,5,0,Detchd,2.0,572.0,Y,0,0,0,0,10,WD ,128500,46
173,8960,AllPub,OldTown,1Fam,1Story,5,6,CBlock,Unf,1008.0,GasA,1028,0,1028,0.0,0.0,1,0,2,1,TA,5,1,Detchd,2.0,360.0,Y,0,0,130,0,3,WD ,115000,83
715,3500,AllPub,OldTown,1Fam,1.5Fin,5,7,CBlock,Unf,720.0,GasA,720,564,1284,0.0,0.0,1,1,2,1,TA,5,0,Detchd,1.0,240.0,Y,0,35,0,0,4,WD ,110000,62
1183,24572,AllPub,Veenker,1Fam,2Story,9,3,CBlock,Unf,994.0,GasA,1599,1345,2944,0.0,0.0,2,2,3,1,Gd,9,1,Attchd,3.0,864.0,Y,140,70,16,0,6,WD ,150000,31
2433,9056,AllPub,Gilbert,1Fam,2Story,8,5,PConc,Unf,707.0,GasA,707,707,1414,0.0,0.0,2,1,3,1,Gd,6,1,Attchd,2.0,403.0,Y,100,35,0,0,10,WD ,178000,2
2866,12320,AllPub,Crawfor,1Fam,2Story,7,7,BrkTil,Unf,637.0,GasA,959,650,1609,0.0,0.0,1,1,3,1,Gd,8,2,2Types,3.0,579.0,Y,0,0,0,0,5,WD ,199500,74
2311,8238,AllPub,Gilbert,1Fam,2Story,6,5,PConc,Unf,813.0,GasA,813,712,1525,1.0,0.0,2,1,3,1,TA,6,1,Attchd,2.0,400.0,Y,421,72,0,0,5,WD ,183500,9
1551,6000,AllPub,IDOTRR,1Fam,SLvl,5,5,CBlock,Unf,624.0,GasA,1092,564,1656,0.0,0.0,1,1,3,1,TA,7,1,Attchd,1.0,288.0,Y,0,180,0,0,7,WD ,126000,41
1049,2529,AllPub,NPkVill,Twnhs,1Story,7,6,CBlock,Unf,1055.0,GasA,1055,0,1055,0.0,0.0,2,0,2,1,TA,4,0,Attchd,2.0,440.0,Y,0,38,0,0,9,WD ,148500,31
657,10800,AllPub,OldTown,1Fam,2Story,5,7,BrkTil,Unf,676.0,GasA,676,676,1352,0.0,1.0,2,0,4,1,Gd,7,0,Detchd,2.0,720.0,Y,187,0,128,0,8,WD ,149000,70
414,2349,AllPub,NPkVill,Twnhs,2Story,6,5,CBlock,Unf,855.0,GasA,855,601,1456,0.0,0.0,2,1,3,1,TA,6,1,Attchd,2.0,440.0,Y,0,28,0,0,5,WD ,137900,32
1181,10846,AllPub,Veenker,TwnhsE,1Story,8,5,PConc,Unf,1719.0,GasA,1719,0,1719,2.0,0.0,1,1,1,1,Gd,6,2,Attchd,2.0,473.0,Y,122,30,0,0,5,Con,324000,15
1514,5604,AllPub,Edwards,1Fam,1Story,5,6,CBlock,Unf,864.0,GasA,864,0,864,1.0,0.0,1,0,2,1,TA,5,0,,0.0,0.0,Y,0,0,96,0,4,WD ,98000,83
1040,1680,AllPub,BrDale,Twnhs,2Story,6,5,CBlock,Unf,483.0,GasA,483,504,987,0.0,1.0,1,1,2,1,TA,5,0,Detchd,1.0,264.0,Y,52,0,0,0,2,WD ,103400,35
216,6342,AllPub,Sawyer,1Fam,1.5Fin,5,8,CBlock,Unf,780.0,GasA,780,240,1020,0.0,0.0,1,0,2,1,TA,6,0,,0.0,0.0,N,0,0,176,0,5,WD ,94000,135
1720,4590,AllPub,NridgHt,Twnhs,1Story,8,5,PConc,Unf,1554.0,GasA,1554,0,1554,0.0,0.0,2,0,2,1,Gd,6,1,Attchd,2.0,627.0,Y,156,73,0,0,8,WD ,209500,1
2331,18062,AllPub,StoneBr,1Fam,2Story,10,5,PConc,Unf,1528.0,GasA,1528,1862,3390,0.0,0.0,3,1,5,1,Ex,10,1,BuiltIn,3.0,758.0,Y,204,34,0,0,9,New,545224,0
204,12900,AllPub,OldTown,1Fam,2Story,6,8,PConc,Unf,780.0,GasA,780,780,1560,0.0,0.0,1,1,3,1,Gd,7,0,,0.0,0.0,N,344,0,0,0,5,WD ,159900,98
19,19138,AllPub,Gilbert,1Fam,1Story,4,5,CBlock,Unf,864.0,GasA,864,0,864,0.0,0.0,1,0,2,1,TA,4,0,Detchd,2.0,400.0,Y,0,0,0,0,6,WD ,141000,59
2438,8658,AllPub,Gilbert,1Fam,2Story,6,5,PConc,Unf,982.0,GasA,1008,881,1889,0.0,0.0,2,1,3,1,TA,9,1,Attchd,2.0,431.0,Y,0,0,0,0,4,WD ,215000,6
89,6897,AllPub,Sawyer,1Fam,1Story,5,8,CBlock,Unf,1040.0,GasA,1040,0,1040,1.0,0.0,1,1,3,1,TA,6,0,Detchd,1.0,260.0,Y,0,104,0,0,4,WD ,127000,48
240,9525,AllPub,Edwards,1Fam,1Story,5,7,CBlock,Unf,1172.0,GasA,1172,0,1172,1.0,0.0,1,0,3,1,TA,5,0,Attchd,1.0,366.0,Y,240,0,0,0,6,WD ,128000,56
105,12853,AllPub,Somerst,1Fam,1Story,8,5,PConc,Unf,1642.0,GasA,1418,0,1418,1.0,0.0,1,1,1,1,Gd,6,1,Attchd,3.0,852.0,Y,160,192,0,0,4,New,267916,0
2020,6240,AllPub,BrkSide,1Fam,1.5Fin,6,6,BrkTil,Unf,884.0,GasA,959,408,1367,0.0,0.0,1,0,3,1,TA,6,1,Detchd,1.0,560.0,Y,0,0,0,0,11,WD ,127500,76
888,7301,AllPub,Edwards,1Fam,SFoyer,7,5,Slab,,0.0,GasA,495,1427,1922,0.0,0.0,3,0,4,1,Gd,7,1,BuiltIn,2.0,672.0,Y,0,0,177,0,7,ConLD,198500,6
1019,12090,AllPub,NWAmes,1Fam,1Story,6,6,CBlock,LwQ,1422.0,GasA,1422,0,1422,0.0,0.0,2,0,3,1,Gd,7,1,Attchd,2.0,576.0,Y,276,0,0,0,6,WD ,175500,27
2132,8826,AllPub,CollgCr,1Fam,2Story,7,5,PConc,Unf,985.0,GasA,985,857,1842,1.0,0.0,2,1,3,1,Gd,7,1,Attchd,2.0,486.0,Y,193,96,0,0,7,WD ,217500,7
203,8094,AllPub,OldTown,1Fam,1.5Fin,4,5,CBlock,Unf,888.0,GasA,888,1074,1962,0.0,0.0,1,1,4,1,TA,9,1,Detchd,2.0,572.0,Y,160,0,364,0,6,WD ,149500,95
420,10710,AllPub,NAmes,1Fam,1Story,5,7,PConc,Unf,864.0,GasA,1120,0,1120,0.0,1.0,1,0,3,1,TA,5,1,Attchd,2.0,656.0,Y,0,162,0,0,7,WD ,148800,43
2333,16056,AllPub,StoneBr,1Fam,2Story,9,5,PConc,Unf,1992.0,GasA,1992,876,2868,0.0,0.0,3,1,4,1,Ex,11,1,BuiltIn,3.0,716.0,Y,214,108,0,0,7,New,556581,1
632,8400,AllPub,NAmes,1Fam,1Story,6,3,CBlock,Rec,1478.0,GasA,1478,0,1478,1.0,0.0,1,1,3,1,TA,6,2,Attchd,2.0,442.0,Y,114,0,0,0,6,WD ,156500,52
2800,11250,AllPub,CollgCr,1Fam,2Story,7,5,PConc,Unf,930.0,GasA,950,1045,1995,1.0,0.0,2,1,4,1,Gd,8,1,Attchd,2.0,610.0,Y,275,170,0,0,7,WD ,237000,11
1885,7535,AllPub,NAmes,1Fam,1Story,5,7,CBlock,LwQ,912.0,GasA,912,0,912,0.0,1.0,1,0,2,1,TA,5,0,Attchd,1.0,297.0,Y,12,285,0,0,6,WD ,120000,49
1734,12216,AllPub,Gilbert,1Fam,1Story,6,5,PConc,Unf,1326.0,GasA,1326,0,1326,1.0,0.0,2,0,3,1,Gd,6,0,Attchd,2.0,388.0,Y,120,23,0,0,6,WD ,203000,2
2327,3701,AllPub,StoneBr,TwnhsE,1Story,8,5,CBlock,Unf,1191.0,GasA,1204,0,1204,0.0,0.0,2,0,2,1,TA,5,0,Attchd,2.0,461.0,Y,120,70,0,0,8,WD ,130000,19
1282,9760,AllPub,NAmes,1Fam,2Story,6,6,CBlock,LwQ,780.0,GasA,798,813,1611,1.0,0.0,1,1,4,1,TA,7,0,Attchd,2.0,442.0,Y,328,128,0,0,6,WD ,167900,44
2688,9873,AllPub,BrkSide,2fmCon,1Story,4,5,CBlock,Unf,960.0,GasW,960,0,960,1.0,0.0,1,0,3,1,TA,6,0,Detchd,2.0,576.0,Y,0,288,0,0,5,WD ,129000,36
2581,10011,AllPub,NAmes,1Fam,1Story,5,6,CBlock,Unf,1070.0,GasA,1236,0,1236,0.0,1.0,1,0,2,1,Gd,6,1,Attchd,1.0,447.0,Y,0,0,0,0,5,WD ,134450,49
2067,25339,AllPub,Sawyer,1Fam,1Story,5,7,BrkTil,Unf,816.0,GasA,1416,0,1416,0.0,0.0,2,0,3,1,Gd,7,0,Attchd,2.0,576.0,N,0,0,112,0,8,WD ,112000,89
2115,8883,AllPub,SawyerW,1Fam,2Story,7,5,PConc,LwQ,929.0,GasA,946,927,1873,1.0,0.0,2,1,3,1,Gd,7,1,Attchd,2.0,619.0,Y,108,48,0,0,5,WD ,207000,19
754,3000,AllPub,OldTown,Duplex,2Story,5,1,BrkTil,Unf,1040.0,GasA,1088,1040,2128,0.0,0.0,2,0,4,2,TA,11,0,,0.0,0.0,Y,0,56,0,0,9,WD ,62500,87
1079,2448,AllPub,NridgHt,Twnhs,2Story,7,5,PConc,Unf,764.0,GasA,764,862,1626,1.0,0.0,2,1,2,1,Gd,6,0,BuiltIn,2.0,474.0,Y,0,27,0,0,10,WD ,154000,5
2615,7100,AllPub,NAmes,1Fam,1Story,5,7,CBlock,Unf,816.0,GasA,816,0,816,1.0,0.0,1,0,2,1,TA,5,0,Detchd,1.0,308.0,Y,0,0,0,0,7,WD ,129900,49
329,2592,AllPub,MeadowV,TwnhsE,2Story,5,3,CBlock,BLQ,536.0,GasA,536,576,1112,0.0,0.0,1,1,3,1,TA,4,0,Attchd,1.0,336.0,Y,182,0,0,0,4,WD ,85000,34
1320,5700,AllPub,OldTown,1Fam,1.5Fin,7,7,PConc,Unf,572.0,GasA,572,539,1111,0.0,0.0,1,0,2,1,TA,5,1,Detchd,1.0,288.0,Y,0,0,176,0,8,WD ,116900,82
416,2289,AllPub,NPkVill,Twnhs,2Story,6,6,CBlock,Unf,855.0,GasA,855,586,1441,0.0,0.0,2,1,3,1,TA,7,1,Attchd,2.0,440.0,Y,28,0,0,0,4,WD ,148500,31
284,12180,AllPub,Edwards,2fmCon,1.5Fin,4,4,BrkTil,Unf,672.0,Grav,672,252,924,1.0,0.0,1,0,2,1,Fa,5,0,Detchd,1.0,280.0,Y,0,0,0,0,7,WD ,80000,69
1385,7400,AllPub,Sawyer,1Fam,SFoyer,5,5,PConc,ALQ,1060.0,GasA,1126,0,1126,1.0,0.0,1,0,2,1,TA,5,0,Attchd,2.0,506.0,Y,178,0,0,0,3,WD ,152000,24
275,8842,AllPub,Edwards,1Fam,1Story,5,6,CBlock,Unf,381.0,GasA,992,0,992,0.0,0.0,1,0,3,1,TA,6,0,Detchd,1.0,319.0,Y,60,0,56,0,1,Oth,155891,56
2024,8850,AllPub,BrkSide,1Fam,1.5Fin,6,7,PConc,Unf,768.0,GasA,752,624,1376,0.0,0.0,1,0,3,1,Gd,7,0,Detchd,2.0,576.0,P,0,54,144,0,2,WD ,165000,87
68,9215,AllPub,Somerst,1Fam,1Story,7,5,PConc,Unf,1218.0,GasA,1218,0,1218,0.0,0.0,2,0,2,1,Gd,4,0,Attchd,2.0,676.0,Y,0,136,0,0,4,New,204500,1
1910,9480,AllPub,NAmes,1Fam,2Story,5,7,CBlock,Unf,728.0,GasA,888,756,1644,0.0,0.0,1,1,3,1,Gd,7,2,Attchd,1.0,312.0,Y,168,0,0,0,6,WD ,146500,65
381,11880,AllPub,NWAmes,1Fam,1Story,7,5,CBlock,Unf,1271.0,GasA,1601,0,1601,0.0,0.0,2,0,3,1,TA,7,1,Attchd,2.0,478.0,Y,0,0,0,0,4,COD,157000,31
1323,10800,AllPub,OldTown,1Fam,2Story,7,7,BrkTil,Unf,1313.0,GasW,1313,1182,2495,0.0,0.0,2,0,5,1,TA,10,1,Detchd,2.0,342.0,Y,0,299,0,0,12,WD ,184000,118
2432,7861,AllPub,Gilbert,1Fam,2Story,6,5,PConc,Unf,783.0,GasA,807,702,1509,1.0,0.0,2,1,3,1,Gd,7,1,Attchd,2.0,393.0,Y,100,75,0,0,6,WD ,183200,4
777,11616,AllPub,Sawyer,1Fam,1Story,5,5,CBlock,BLQ,1092.0,GasA,1092,0,1092,0.0,1.0,1,0,3,1,TA,6,1,Attchd,1.0,288.0,Y,0,20,144,0,9,WD ,139000,47
1107,10542,AllPub,NoRidge,1Fam,2Story,7,5,PConc,Unf,1311.0,GasA,1325,1093,2418,1.0,0.0,2,1,3,1,Gd,9,1,Attchd,3.0,983.0,Y,250,154,216,0,8,WD ,341000,15
30,1680,AllPub,BrDale,Twnhs,2Story,6,5,CBlock,Unf,483.0,GasA,483,504,987,0.0,0.0,1,1,2,1,TA,5,0,Detchd,1.0,264.0,Y,275,0,0,0,2,COD,96000,39
282,8546,AllPub,Edwards,1Fam,1Story,4,5,PConc,Unf,1121.0,GasA,1121,0,1121,0.0,0.0,2,0,2,1,TA,5,0,Attchd,2.0,440.0,Y,132,64,0,0,3,WD ,140000,7
188,7407,AllPub,OldTown,1Fam,1Story,6,7,CBlock,Unf,912.0,GasA,1236,0,1236,1.0,0.0,1,0,2,1,TA,6,0,Attchd,2.0,923.0,Y,0,158,158,0,4,WD ,149700,53
2356,10140,AllPub,NWAmes,1Fam,1Story,5,6,CBlock,Unf,1056.0,GasA,1074,0,1074,1.0,0.0,1,1,3,1,TA,6,0,Attchd,2.0,495.0,Y,0,88,0,0,7,WD ,153500,31
1554,14584,AllPub,IDOTRR,1Fam,1Story,1,5,Slab,,0.0,Wall,733,0,733,0.0,0.0,1,0,2,1,Fa,4,0,Attchd,2.0,487.0,N,0,0,0,0,2,WD ,13100,56
1464,8158,AllPub,CollgCr,1Fam,2Story,7,5,PConc,Unf,884.0,GasA,884,884,1768,1.0,0.0,2,1,3,1,Gd,8,0,Attchd,2.0,543.0,Y,0,63,0,0,7,WD ,224900,5
2469,7500,AllPub,Somerst,1Fam,1Story,7,5,PConc,Unf,1257.0,GasA,1266,0,1266,0.0,0.0,2,0,3,1,Gd,6,1,Attchd,2.0,453.0,Y,38,144,0,0,4,WD ,176000,1
1834,10678,AllPub,NoRidge,1Fam,1.5Fin,8,5,PConc,Unf,1683.0,GasA,2129,743,2872,0.0,0.0,2,1,4,1,Gd,9,1,Attchd,2.0,541.0,Y,0,33,0,0,4,WD ,285000,15
1779,15256,AllPub,Somerst,1Fam,1Story,8,5,PConc,Unf,1485.0,GasA,1464,0,1464,1.0,0.0,2,0,3,1,Gd,6,0,Attchd,3.0,754.0,Y,168,160,0,0,8,WD ,282922,0
2569,14200,AllPub,NAmes,1Fam,2Story,7,6,CBlock,Unf,924.0,GasA,1216,941,2157,0.0,0.0,2,1,4,1,Gd,8,2,Attchd,2.0,487.0,Y,105,66,0,0,5,WD ,226000,40
2334,12438,AllPub,StoneBr,1Fam,2Story,8,5,PConc,Unf,1234.0,GasA,1264,1312,2576,0.0,0.0,2,1,4,1,Ex,10,1,BuiltIn,3.0,666.0,Y,324,100,0,0,7,New,361919,0
2330,16023,AllPub,StoneBr,1Fam,2Story,9,5,PConc,Unf,1398.0,GasA,1414,1384,2798,1.0,0.0,3,1,3,1,Ex,11,1,BuiltIn,3.0,670.0,Y,182,37,0,0,3,New,457347,1
2119,20064,AllPub,ClearCr,1Fam,1Story,8,6,CBlock,GLQ,966.0,GasA,1743,0,1743,2.0,0.0,0,1,0,1,Gd,5,2,Attchd,2.0,529.0,Y,646,0,0,0,5,WD ,279000,31
988,9819,AllPub,Mitchel,1Fam,1Story,6,5,PConc,Unf,1567.0,GasA,1567,0,1567,1.0,0.0,2,0,2,1,Gd,5,2,Attchd,2.0,714.0,Y,264,32,0,0,5,WD ,196000,32
382,10400,AllPub,NWAmes,1Fam,1Story,7,5,CBlock,Unf,1090.0,GasA,1370,0,1370,0.0,0.0,2,0,3,1,TA,6,1,Attchd,2.0,479.0,Y,0,0,0,0,6,WD ,152000,33
670,11643,AllPub,NAmes,Duplex,2Story,5,5,CBlock,Unf,1248.0,GasA,1338,1296,2634,1.0,1.0,2,2,6,2,TA,12,0,Detchd,4.0,968.0,Y,0,0,0,0,8,WD ,200000,40
2760,11645,AllPub,CollgCr,1Fam,1Story,8,5,PConc,Unf,1570.0,GasA,1590,0,1590,1.0,0.0,2,1,2,1,Ex,6,0,Attchd,3.0,754.0,Y,176,80,0,0,8,New,294900,1
543,7328,AllPub,SawyerW,1Fam,1Story,7,5,PConc,Unf,1450.0,GasA,1450,0,1450,0.0,0.0,2,0,2,1,Gd,6,0,Attchd,3.0,788.0,Y,0,93,0,0,2,New,224243,1
2835,7822,AllPub,Edwards,1Fam,1.5Fin,6,3,BrkTil,Unf,832.0,GasA,846,492,1338,0.0,0.0,2,0,3,1,TA,7,0,Detchd,2.0,528.0,N,0,0,208,0,5,WD ,92000,91
1735,9018,AllPub,Gilbert,1Fam,2Story,7,5,PConc,Unf,728.0,GasA,728,728,1456,0.0,0.0,2,1,3,1,Gd,8,1,Attchd,2.0,400.0,Y,100,24,0,0,7,New,179540,0
448,13472,AllPub,NridgHt,1Fam,1Story,10,5,PConc,Unf,2392.0,GasA,2392,0,2392,0.0,0.0,2,0,3,1,Ex,8,1,Attchd,3.0,968.0,Y,248,105,0,0,6,WD ,386250,6
2287,1533,AllPub,MeadowV,Twnhs,SLvl,4,5,CBlock,Unf,530.0,GasA,530,462,992,1.0,0.0,1,0,2,1,TA,4,0,BuiltIn,1.0,297.0,Y,112,97,0,0,7,WD ,106500,37
524,11003,AllPub,Somerst,1Fam,2Story,10,5,PConc,Unf,1017.0,GasA,1026,981,2007,1.0,0.0,2,1,3,1,Ex,10,1,Attchd,3.0,812.0,Y,168,52,0,0,4,WD ,310000,1
1767,10790,AllPub,NoRidge,1Fam,2Story,7,5,PConc,Unf,1066.0,GasA,1108,1277,2385,0.0,0.0,2,1,4,1,Gd,8,1,BuiltIn,3.0,600.0,Y,120,38,0,0,5,WD ,252000,9
2206,7128,AllPub,Crawfor,1Fam,2.5Unf,7,5,CBlock,Unf,918.0,GasA,918,728,1646,0.0,0.0,2,0,4,1,TA,7,2,Detchd,1.0,240.0,Y,0,0,0,0,8,WD ,164000,66
1740,7713,AllPub,Gilbert,1Fam,2Story,7,5,PConc,Unf,728.0,GasA,728,728,1456,0.0,0.0,2,1,3,1,Gd,7,0,Attchd,2.0,400.0,Y,100,24,0,0,7,New,177594,0
199,6240,AllPub,BrkSide,1Fam,1.5Fin,5,7,CBlock,Unf,528.0,GasA,548,492,1040,0.0,0.0,1,0,2,1,TA,5,0,Detchd,2.0,624.0,P,306,0,32,0,5,WD ,123900,74
2214,22420,AllPub,Crawfor,1Fam,2Story,6,6,BrkTil,Unf,1370.0,GasW,1370,1254,2624,1.0,0.0,2,1,4,1,TA,10,1,Detchd,3.0,864.0,N,0,0,0,0,11,WD ,239000,89
323,15300,AllPub,Mitchel,1Fam,1Story,5,5,CBlock,Unf,1068.0,GasA,1264,0,1264,1.0,0.0,1,0,2,1,TA,7,1,Attchd,2.0,528.0,Y,0,0,0,0,6,WD ,169000,45
2421,3196,AllPub,Blmngtn,TwnhsE,1Story,7,5,PConc,Unf,1374.0,GasA,1557,0,1557,0.0,0.0,2,0,2,1,Gd,7,1,Attchd,2.0,420.0,Y,143,20,0,0,10,WD ,234000,3
952,9360,AllPub,Mitchel,1Fam,SFoyer,6,7,CBlock,LwQ,957.0,GasA,1287,0,1287,1.0,0.0,1,1,2,1,TA,5,2,Attchd,2.0,541.0,Y,302,39,0,0,11,WD ,173000,32
24,11241,AllPub,NAmes,1Fam,1Story,6,7,CBlock,Unf,1004.0,GasA,1004,0,1004,1.0,0.0,1,0,2,1,TA,5,1,Attchd,2.0,480.0,Y,0,0,0,0,3,WD ,149000,40
1139,9260,AllPub,SawyerW,1Fam,1Story,7,5,PConc,Unf,1162.0,GasA,1162,0,1162,0.0,0.0,2,0,3,1,Gd,6,0,Attchd,2.0,483.0,Y,0,32,0,0,3,WD ,170000,1
518,7993,AllPub,Somerst,1Fam,1Story,7,5,PConc,Unf,1436.0,GasA,1436,0,1436,0.0,0.0,2,0,3,1,Gd,6,0,Attchd,2.0,529.0,Y,0,121,0,0,10,New,225000,1
1390,9239,AllPub,Sawyer,1Fam,1Story,5,8,CBlock,Unf,960.0,GasA,960,0,960,1.0,0.0,1,0,3,1,Gd,6,0,Attchd,1.0,300.0,Y,168,0,0,0,5,WD ,144900,45
277,10044,AllPub,Edwards,1Fam,1Story,5,6,CBlock,Unf,1196.0,GasA,1196,0,1196,1.0,0.0,1,0,3,1,TA,6,0,Attchd,1.0,336.0,Y,257,0,168,0,6,WD ,144000,42
54,3182,AllPub,Blmngtn,TwnhsE,1Story,8,5,PConc,Unf,1256.0,GasA,1269,0,1269,0.0,0.0,2,0,2,1,Gd,6,1,Attchd,2.0,430.0,Y,146,20,0,0,4,WD ,192000,6
649,7626,AllPub,NAmes,1Fam,1Story,5,8,CBlock,Unf,1031.0,GasA,1031,0,1031,1.0,0.0,1,0,2,1,Gd,5,0,Attchd,1.0,230.0,Y,0,0,0,0,3,WD ,145500,57
2600,7008,AllPub,OldTown,1Fam,1.5Fin,4,8,BrkTil,Unf,448.0,GasA,448,272,720,0.0,0.0,1,0,1,1,Fa,5,0,Attchd,1.0,280.0,Y,0,0,70,0,3,WD ,86900,106
617,12160,AllPub,NAmes,1Fam,1Story,6,4,CBlock,Unf,1505.0,GasA,1505,0,1505,1.0,0.0,1,0,2,1,TA,6,1,Attchd,2.0,505.0,Y,0,0,0,0,2,WD ,149500,56
2209,6305,AllPub,Crawfor,1Fam,1Story,5,7,PConc,Unf,920.0,GasA,954,0,954,0.0,0.0,1,0,2,1,Fa,5,1,Basment,1.0,240.0,Y,0,0,0,0,6,WD ,119750,69
2814,8846,AllPub,CollgCr,1Fam,2Story,6,5,PConc,Unf,750.0,GasA,750,750,1500,0.0,0.0,2,1,3,1,Gd,6,0,Attchd,2.0,564.0,Y,0,35,0,0,8,New,173900,1
2542,10659,AllPub,NAmes,1Fam,1Story,5,6,CBlock,Unf,1050.0,GasA,1050,0,1050,1.0,0.0,1,0,3,1,TA,6,0,Attchd,1.0,368.0,Y,0,319,0,0,1,COD,136500,45
2323,13108,AllPub,StoneBr,1Fam,2Story,8,5,PConc,Unf,2062.0,GasA,2079,608,2687,0.0,0.0,2,1,4,1,Gd,9,0,Attchd,2.0,618.0,Y,168,12,0,0,12,WD ,270000,12
1393,13500,AllPub,ClearCr,1Fam,1Story,6,7,CBlock,ALQ,1602.0,GasA,1252,0,1252,1.0,0.0,1,0,1,1,TA,4,1,Attchd,2.0,564.0,Y,409,0,0,0,3,WD ,235000,48
490,7750,AllPub,Gilbert,1Fam,SLvl,7,5,PConc,Unf,384.0,GasA,774,656,1430,0.0,0.0,2,1,3,1,TA,7,1,BuiltIn,2.0,400.0,Y,0,0,0,0,3,WD ,156000,10
542,12450,AllPub,SawyerW,1Fam,1Story,5,5,PConc,Unf,1114.0,GasA,1114,0,1114,1.0,0.0,2,0,3,1,Gd,6,0,Detchd,2.0,576.0,Y,0,42,0,0,6,WD ,153000,6
973,4500,AllPub,Mitchel,TwnhsE,1Story,6,5,PConc,Unf,1224.0,GasA,1224,0,1224,1.0,0.0,2,0,2,1,TA,5,0,Attchd,2.0,402.0,Y,0,304,0,0,6,WD ,165000,10
1012,11198,AllPub,StoneBr,1Fam,2Story,9,5,PConc,Unf,1122.0,GasA,1134,1370,2504,0.0,0.0,2,1,4,1,Ex,11,1,BuiltIn,3.0,656.0,Y,144,39,0,0,6,WD ,325000,3
2218,6221,AllPub,Crawfor,2fmCon,1.5Fin,5,5,CBlock,Unf,728.0,GasA,760,595,1355,0.0,0.0,2,0,3,1,TA,5,0,Detchd,2.0,528.0,Y,0,0,0,0,10,WD ,140000,66
2033,13200,AllPub,IDOTRR,1Fam,SLvl,6,6,CBlock,Unf,741.0,GasA,1497,797,2294,0.0,0.0,3,0,5,1,TA,9,1,Attchd,2.0,658.0,Y,0,110,0,0,4,WD ,202500,44
1071,8769,AllPub,NridgHt,TwnhsE,1Story,9,5,PConc,Unf,1702.0,GasA,1702,0,1702,1.0,0.0,1,1,1,1,Ex,7,1,Attchd,3.0,1052.0,Y,0,72,0,0,10,New,367294,0
1583,10200,AllPub,Timber,1Fam,SLvl,6,5,CBlock,Unf,1461.0,GasA,1509,0,1509,1.0,0.0,2,0,3,1,Gd,5,1,Attchd,2.0,600.0,Y,224,0,0,0,8,WD ,175000,20
2858,9550,AllPub,Crawfor,1Fam,2Story,7,5,BrkTil,Unf,756.0,GasA,961,756,1717,1.0,0.0,1,0,3,1,Gd,7,1,Detchd,3.0,642.0,Y,0,35,272,0,2,WD ,140000,91
2265,10331,AllPub,Timber,1Fam,1Story,7,7,CBlock,BLQ,1265.0,GasA,1240,0,1240,0.0,1.0,2,0,3,1,Gd,6,0,Attchd,2.0,528.0,Y,232,0,0,0,7,WD ,174000,22
1088,9587,AllPub,Gilbert,1Fam,SLvl,7,5,PConc,Unf,856.0,GasA,1166,0,1166,1.0,0.0,2,0,2,1,Gd,5,0,Attchd,2.0,400.0,Y,212,0,0,0,7,WD ,190000,3
698,9900,AllPub,OldTown,1Fam,2Story,5,8,CBlock,Unf,504.0,GasA,764,700,1464,0.0,0.0,2,0,3,1,TA,7,0,,0.0,0.0,N,0,0,176,0,3,WD ,129000,99
1896,22002,AllPub,NAmes,1Fam,1Story,6,7,CBlock,Unf,1592.0,GasA,1652,0,1652,1.0,0.0,1,1,3,1,Gd,6,1,Attchd,2.0,510.0,Y,0,0,0,0,7,WD ,200000,48
628,13000,AllPub,NAmes,1Fam,2Story,6,6,CBlock,Unf,896.0,GasA,1182,960,2142,0.0,0.0,2,1,4,1,Gd,8,1,Attchd,1.0,509.0,Y,0,72,0,0,6,WD ,193500,41
1212,8250,AllPub,NAmes,1Fam,1Story,6,7,CBlock,Unf,1092.0,GasA,1092,0,1092,1.0,0.0,1,0,3,1,TA,6,0,Attchd,2.0,504.0,Y,0,0,0,0,7,WD ,145000,44
2864,8170,AllPub,Crawfor,1Fam,1.5Fin,7,7,BrkTil,Unf,1022.0,GasA,1122,549,1671,0.0,0.0,2,0,4,1,TA,7,1,Detchd,2.0,451.0,Y,0,0,0,0,2,WD ,218000,77
2740,12048,AllPub,Edwards,1Fam,1Story,5,6,Slab,,0.0,GasA,1488,0,1488,0.0,0.0,1,0,3,1,TA,7,1,Attchd,2.0,569.0,Y,0,189,36,0,4,WD ,135000,54
2560,10858,AllPub,NAmes,1Fam,1Story,5,6,CBlock,Unf,1444.0,GasA,1624,0,1624,1.0,0.0,1,0,2,1,TA,6,1,Attchd,1.0,240.0,Y,0,40,324,0,7,WD ,146500,54
