lot_frontage,lot_area,utilities,neighborhood,bldg_type,house_style,overall_qual,foundation,bsmt_cond,bsmtfin_type_1,bsmtfin_sf_1,total_bsmt_sf,heating,1st_flr_sf,gr_liv_area,bsmt_full_bath,full_bath,half_bath,kitchen_qual,totrms_abvgrd,fireplaces,garage_type,garage_cars,garage_area,paved_drive,wood_deck_sf,open_porch_sf,pool_area,sale_type,saleprice,age,garage_age
67.84615384615384,24572,AllPub,Veenker,1Fam,2Story,9,CBlock,TA,GLQ,410.0,994.0,GasA,1599,2944,0.0,2,2,Gd,9,1,Attchd,3.0,864.0,Y,140,70,0,WD ,150000,31,31.0
74.0,9056,AllPub,Gilbert,1Fam,2Story,8,PConc,Gd,Unf,0.0,707.0,GasA,707,1414,0.0,2,1,Gd,6,1,Attchd,2.0,403.0,Y,100,35,0,WD ,178000,2,2.0
70.0,12320,AllPub,Crawfor,1Fam,2Story,7,BrkTil,TA,Unf,0.0,637.0,GasA,959,1609,0.0,1,1,Gd,8,2,2Types,3.0,579.0,Y,0,0,0,WD ,199500,74,43.0
60.0,8238,AllPub,Gilbert,1Fam,2Story,6,PConc,TA,GLQ,700.0,813.0,GasA,813,1525,1.0,2,1,TA,6,1,Attchd,2.0,400.0,Y,421,72,0,WD ,183500,9,9.0
75.0,6000,AllPub,IDOTRR,1Fam,SLvl,5,CBlock,TA,Rec,257.0,624.0,GasA,1092,1656,0.0,1,1,TA,7,1,Attchd,1.0,288.0,Y,0,180,0,WD ,126000,41,41.0
24.0,2529,AllPub,NPkVill,Twnhs,1Story,7,CBlock,TA,ALQ,378.0,1055.0,GasA,1055,1055,0.0,2,0,TA,4,0,Attchd,2.0,440.0,Y,0,38,0,WD ,148500,31,31.0
60.0,10800,AllPub,OldTown,1Fam,2Story,5,BrkTil,TA,Unf,0.0,676.0,GasA,676,1352,0.0,2,0,Gd,7,0,Detchd,2.0,720.0,Y,187,0,0,WD ,149000,70,70.0
24.0,2349,AllPub,NPkVill,Twnhs,2Story,6,CBlock,TA,ALQ,389.0,855.0,GasA,855,1456,0.0,2,1,TA,6,1,Attchd,2.0,440.0,Y,0,28,0,WD ,137900,32,32.0
32.0,10846,AllPub,Veenker,TwnhsE,1Story,8,PConc,TA,GLQ,1619.0,1719.0,GasA,1719,1719,2.0,1,1,Gd,6,2,Attchd,2.0,473.0,Y,122,30,0,Con,324000,15,15.0
67.0,5604,AllPub,Edwards,1Fam,1Story,5,CBlock,TA,Rec,468.0,864.0,GasA,864,864,1.0,1,0,TA,5,0,,0.0,0.0,Y,0,0,0,WD ,98000,83,0.0
21.0,1680,AllPub,BrDale,Twnhs,2Story,6,CBlock,TA,LwQ,458.0,483.0,GasA,483,987,0.0,1,1,TA,5,0,Detchd,1.0,264.0,Y,52,0,0,WD ,103400,35,35.0
54.0,6342,AllPub,Sawyer,1Fam,1.5Fin,5,CBlock,TA,Unf,0.0,780.0,GasA,780,1020,0.0,1,0,TA,6,0,,0.0,0.0,N,0,0,0,WD ,94000,135,0.0
34.0,4590,AllPub,NridgHt,Twnhs,1Story,8,PConc,Gd,GLQ,24.0,1554.0,GasA,1554,1554,0.0,2,0,Gd,6,1,Attchd,2.0,627.0,Y,156,73,0,WD ,209500,1,1.0
60.0,18062,AllPub,StoneBr,1Fam,2Story,10,PConc,TA,Unf,0.0,1528.0,GasA,1528,3390,0.0,3,1,Ex,10,1,BuiltIn,3.0,758.0,Y,204,34,0,New,545224,0,0.0
60.0,12900,AllPub,OldTown,1Fam,2Story,6,PConc,TA,Unf,0.0,780.0,GasA,780,1560,0.0,1,1,Gd,7,0,,0.0,0.0,N,344,0,0,WD ,159900,98,0.0
140.0,19138,AllPub,Gilbert,1Fam,1Story,4,CBlock,TA,LwQ,120.0,864.0,GasA,864,864,0.0,1,0,TA,4,0,Detchd,2.0,400.0,Y,0,0,0,WD ,141000,59,59.0
72.02564102564102,8658,AllPub,Gilbert,1Fam,2Story,6,PConc,TA,ALQ,732.0,982.0,GasA,1008,1889,0.0,2,1,TA,9,1,Attchd,2.0,431.0,Y,0,0,0,WD ,215000,6,6.0
72.77464788732394,6897,AllPub,Sawyer,1Fam,1Story,5,CBlock,TA,ALQ,659.0,1040.0,GasA,1040,1040,1.0,1,1,TA,6,0,Detchd,1.0,260.0,Y,0,104,0,WD ,127000,48,48.0
75.0,9525,AllPub,Edwards,1Fam,1Story,5,CBlock,TA,BLQ,954.0,1172.0,GasA,1172,1172,1.0,1,0,TA,5,0,Attchd,1.0,366.0,Y,240,0,0,WD ,128000,56,56.0
52.0,6240,AllPub,BrkSide,1Fam,1.5Fin,6,BrkTil,Fa,LwQ,425.0,884.0,GasA,959,1367,0.0,1,0,TA,6,1,Detchd,1.0,560.0,Y,0,0,0,WD ,127500,76,29.0
64.0,7301,AllPub,Edwards,1Fam,SFoyer,7,Slab,,,0.0,0.0,GasA,495,1922,0.0,3,0,Gd,7,1,BuiltIn,2.0,672.0,Y,0,0,0,ConLD,198500,6,6.0
78.0,12090,AllPub,NWAmes,1Fam,1Story,6,CBlock,TA,GLQ,588.0,1422.0,GasA,1422,1422,0.0,2,0,Gd,7,1,Attchd,2.0,576.0,Y,276,0,0,WD ,175500,27,27.0
70.75324675324676,8826,AllPub,CollgCr,1Fam,2Story,7,PConc,TA,GLQ,841.0,985.0,GasA,985,1842,1.0,2,1,Gd,7,1,Attchd,2.0,486.0,Y,193,96,0,WD ,217500,7,7.0
57.0,8094,AllPub,OldTown,1Fam,1.5Fin,4,CBlock,TA,Unf,0.0,888.0,GasA,888,1962,0.0,1,1,TA,9,1,Detchd,2.0,572.0,Y,160,0,0,WD ,149500,95,95.0
75.19245283018869,10710,AllPub,NAmes,1Fam,1Story,5,PConc,TA,BLQ,644.0,864.0,GasA,1120,1120,0.0,1,0,TA,5,1,Attchd,2.0,656.0,Y,0,162,0,WD ,148800,43,43.0
85.0,16056,AllPub,StoneBr,1Fam,2Story,9,PConc,TA,GLQ,240.0,1992.0,GasA,1992,2868,0.0,3,1,Ex,11,1,BuiltIn,3.0,716.0,Y,214,108,0,New,556581,1,1.0
70.0,8400,AllPub,NAmes,1Fam,1Story,6,CBlock,TA,ALQ,189.0,1478.0,GasA,1478,1478,1.0,1,1,TA,6,2,Attchd,2.0,442.0,Y,114,0,0,WD ,156500,52,52.0
90.0,11250,AllPub,CollgCr,1Fam,2Story,7,PConc,Gd,GLQ,685.0,930.0,GasA,950,1995,1.0,2,1,Gd,8,1,Attchd,2.0,610.0,Y,275,170,0,WD ,237000,11,11.0
70.0,7535,AllPub,NAmes,1Fam,1Story,5,CBlock,TA,BLQ,111.0,912.0,GasA,912,912,0.0,1,0,TA,5,0,Attchd,1.0,297.0,Y,12,285,0,WD ,120000,49,49.0
88.0,12216,AllPub,Gilbert,1Fam,1Story,6,PConc,TA,GLQ,918.0,1326.0,GasA,1326,1326,1.0,2,0,Gd,6,0,Attchd,2.0,388.0,Y,120,23,0,WD ,203000,2,2.0
30.0,3701,AllPub,StoneBr,TwnhsE,1Story,8,CBlock,TA,Unf,0.0,1191.0,GasA,1204,1204,0.0,2,0,TA,5,0,Attchd,2.0,461.0,Y,120,70,0,WD ,130000,19,19.0
80.0,9760,AllPub,NAmes,1Fam,2Story,6,CBlock,TA,GLQ,674.0,780.0,GasA,798,1611,1.0,1,1,TA,7,0,Attchd,2.0,442.0,Y,328,128,0,WD ,167900,44,44.0
60.0,9873,AllPub,BrkSide,2fmCon,1Story,4,CBlock,TA,ALQ,789.0,960.0,GasW,960,960,1.0,1,0,TA,6,0,Detchd,2.0,576.0,Y,0,288,0,WD ,129000,36,36.0
72.0,10011,AllPub,NAmes,1Fam,1Story,5,CBlock,TA,BLQ,360.0,1070.0,GasA,1236,1236,0.0,1,0,Gd,6,1,Attchd,1.0,447.0,Y,0,0,0,WD ,134450,49,49.0
72.77464788732394,25339,AllPub,Sawyer,1Fam,1Story,5,BrkTil,TA,Unf,0.0,816.0,GasA,1416,1416,0.0,2,0,Gd,7,0,Attchd,2.0,576.0,N,0,0,0,WD ,112000,89,0.0
70.49333333333334,8883,AllPub,SawyerW,1Fam,2Story,7,PConc,TA,GLQ,608.0,929.0,GasA,946,1873,1.0,2,1,Gd,7,1,Attchd,2.0,619.0,Y,108,48,0,WD ,207000,19,19.0
50.0,3000,AllPub,OldTown,Duplex,2Story,5,BrkTil,Fa,Unf,0.0,1040.0,GasA,1088,2128,0.0,2,0,TA,11,0,,0.0,0.0,Y,0,56,0,WD ,62500,87,0.0
36.0,2448,AllPub,NridgHt,Twnhs,2Story,7,PConc,TA,GLQ,573.0,764.0,GasA,764,1626,1.0,2,1,Gd,6,0,BuiltIn,2.0,474.0,Y,0,27,0,WD ,154000,5,5.0
73.0,7100,AllPub,NAmes,1Fam,1Story,5,CBlock,TA,GLQ,708.0,816.0,GasA,816,816,1.0,1,0,TA,5,0,Detchd,1.0,308.0,Y,0,0,0,WD ,129900,49,49.0
36.0,2592,AllPub,MeadowV,TwnhsE,2Story,5,CBlock,TA,Rec,129.0,536.0,GasA,536,1112,0.0,1,1,TA,4,0,Attchd,1.0,336.0,Y,182,0,0,WD ,85000,34,34.0
62.802547770700635,5700,AllPub,OldTown,1Fam,1.5Fin,7,PConc,TA,Unf,0.0,572.0,GasA,572,1111,0.0,1,0,TA,5,1,Detchd,1.0,288.0,Y,0,0,0,WD ,116900,82,26.0
24.0,2289,AllPub,NPkVill,Twnhs,2Story,6,CBlock,TA,ALQ,311.0,855.0,GasA,855,1441,0.0,2,1,TA,7,1,Attchd,2.0,440.0,Y,28,0,0,WD ,148500,31,31.0
60.0,12180,AllPub,Edwards,2fmCon,1.5Fin,4,BrkTil,TA,BLQ,348.0,672.0,Grav,672,924,1.0,1,0,Fa,5,0,Detchd,1.0,280.0,Y,0,0,0,WD ,80000,69,69.0
72.77464788732394,7400,AllPub,Sawyer,1Fam,SFoyer,5,PConc,TA,LwQ,104.0,1060.0,GasA,1126,1126,1.0,1,0,TA,5,0,Attchd,2.0,506.0,Y,178,0,0,WD ,152000,24,24.0
68.0,8842,AllPub,Edwards,1Fam,1Story,5,CBlock,TA,Unf,0.0,381.0,GasA,992,992,0.0,1,0,TA,6,0,Detchd,1.0,319.0,Y,60,0,0,Oth,155891,56,56.0
60.0,8850,AllPub,BrkSide,1Fam,1.5Fin,6,PConc,TA,Unf,0.0,768.0,GasA,752,1376,0.0,1,0,Gd,7,0,Detchd,2.0,576.0,P,0,54,0,WD ,165000,87,30.0
92.0,9215,AllPub,Somerst,1Fam,1Story,7,PConc,TA,Unf,0.0,1218.0,GasA,1218,1218,0.0,2,0,Gd,4,0,Attchd,2.0,676.0,Y,0,136,0,New,204500,1,1.0
79.0,9480,AllPub,NAmes,1Fam,2Story,5,CBlock,TA,LwQ,386.0,728.0,GasA,888,1644,0.0,1,1,Gd,7,2,Attchd,1.0,312.0,Y,168,0,0,WD ,146500,65,65.0
82.0,11880,AllPub,NWAmes,1Fam,1Story,7,CBlock,TA,ALQ,704.0,1271.0,GasA,1601,1601,0.0,2,0,TA,7,1,Attchd,2.0,478.0,Y,0,0,0,COD,157000,31,31.0
60.0,10800,AllPub,OldTown,1Fam,2Story,7,BrkTil,TA,Unf,0.0,1313.0,GasW,1313,2495,0.0,2,0,TA,10,1,Detchd,2.0,342.0,Y,0,299,0,WD ,184000,118,58.0
72.02564102564102,7861,AllPub,Gilbert,1Fam,2Story,6,PConc,TA,GLQ,457.0,783.0,GasA,807,1509,1.0,2,1,Gd,7,1,Attchd,2.0,393.0,Y,100,75,0,WD ,183200,4,4.0
72.77464788732394,11616,AllPub,Sawyer,1Fam,1Story,5,CBlock,TA,LwQ,170.0,1092.0,GasA,1092,1092,0.0,1,0,TA,6,1,Attchd,1.0,288.0,Y,0,20,0,WD ,139000,47,47.0
96.0,10542,AllPub,NoRidge,1Fam,2Story,7,PConc,TA,GLQ,1173.0,1311.0,GasA,1325,2418,1.0,2,1,Gd,9,1,Attchd,3.0,983.0,Y,250,154,0,WD ,341000,15,15.0
21.0,1680,AllPub,BrDale,Twnhs,2Story,6,CBlock,TA,Rec,156.0,483.0,GasA,483,987,0.0,1,1,TA,5,0,Detchd,1.0,264.0,Y,275,0,0,COD,96000,39,39.0
80.0,8546,AllPub,Edwards,1Fam,1Story,4,PConc,TA,Unf,0.0,1121.0,GasA,1121,1121,0.0,2,0,TA,5,0,Attchd,2.0,440.0,Y,132,64,0,WD ,140000,7,7.0
90.0,7407,AllPub,OldTown,1Fam,1Story,6,CBlock,TA,GLQ,600.0,912.0,GasA,1236,1236,1.0,1,0,TA,6,0,Attchd,2.0,923.0,Y,0,158,0,WD ,149700,53,53.0
78.0,10140,AllPub,NWAmes,1Fam,1Story,5,CBlock,TA,ALQ,788.0,1056.0,GasA,1074,1074,1.0,1,1,TA,6,0,Attchd,2.0,495.0,Y,0,88,0,WD ,153500,31,31.0
80.0,14584,AllPub,IDOTRR,1Fam,1Story,1,Slab,,,0.0,0.0,Wall,733,733,0.0,1,0,Fa,4,0,Attchd,2.0,487.0,N,0,0,0,WD ,13100,56,56.0
65.0,8158,AllPub,CollgCr,1Fam,2Story,7,PConc,TA,GLQ,550.0,884.0,GasA,884,1768,1.0,2,1,Gd,8,0,Attchd,2.0,543.0,Y,0,63,0,WD ,224900,5,5.0
62.0,7500,AllPub,Somerst,1Fam,1Story,7,PConc,TA,Unf,0.0,1257.0,GasA,1266,1266,0.0,2,0,Gd,6,1,Attchd,2.0,453.0,Y,38,144,0,WD ,176000,1,1.0
85.0,10678,AllPub,NoRidge,1Fam,1.5Fin,8,PConc,TA,GLQ,700.0,1683.0,GasA,2129,2872,0.0,2,1,Gd,9,1,Attchd,2.0,541.0,Y,0,33,0,WD ,285000,15,15.0
49.0,15256,AllPub,Somerst,1Fam,1Story,8,PConc,TA,GLQ,929.0,1485.0,GasA,1464,1464,1.0,2,0,Gd,6,0,Attchd,3.0,754.0,Y,168,160,0,WD ,282922,0,0.0
88.0,14200,AllPub,NAmes,1Fam,2Story,7,CBlock,TA,Rec,445.0,924.0,GasA,1216,2157,0.0,2,1,Gd,8,2,Attchd,2.0,487.0,Y,105,66,0,WD ,226000,40,40.0
82.0,12438,AllPub,StoneBr,1Fam,2Story,8,PConc,Gd,Unf,0.0,1234.0,GasA,1264,2576,0.0,2,1,Ex,10,1,BuiltIn,3.0,666.0,Y,324,100,0,New,361919,0,0.0
59.0,16023,AllPub,StoneBr,1Fam,2Story,9,PConc,TA,GLQ,1218.0,1398.0,GasA,1414,2798,1.0,3,1,Ex,11,1,BuiltIn,3.0,670.0,Y,182,37,0,New,457347,1,1.0
155.0,20064,AllPub,ClearCr,1Fam,1Story,8,CBlock,Gd,LwQ,51.0,966.0,GasA,1743,1743,2.0,0,1,Gd,5,2,Attchd,2.0,529.0,Y,646,0,0,WD ,279000,31,31.0
75.47692307692307,9819,AllPub,Mitchel,1Fam,1Story,6,PConc,TA,ALQ,1567.0,1567.0,GasA,1567,1567,1.0,2,0,Gd,5,2,Attchd,2.0,714.0,Y,264,32,0,WD ,196000,32,32.0
80.0,10400,AllPub,NWAmes,1Fam,1Story,7,CBlock,TA,Unf,0.0,1090.0,GasA,1370,1370,0.0,2,0,TA,6,1,Attchd,2.0,479.0,Y,0,0,0,WD ,152000,33,33.0
91.0,11643,AllPub,NAmes,Duplex,2Story,5,CBlock,TA,LwQ,500.0,1248.0,GasA,1338,2634,1.0,2,2,TA,12,0,Detchd,4.0,968.0,Y,0,0,0,WD ,200000,40,40.0
78.0,11645,AllPub,CollgCr,1Fam,1Story,8,PConc,TA,GLQ,1122.0,1570.0,GasA,1590,1590,1.0,2,1,Ex,6,0,Attchd,3.0,754.0,Y,176,80,0,New,294900,1,1.0
61.0,7328,AllPub,SawyerW,1Fam,1Story,7,PConc,TA,Unf,0.0,1450.0,GasA,1450,1450,0.0,2,0,Gd,6,0,Attchd,3.0,788.0,Y,0,93,0,New,224243,1,1.0
72.0,7822,AllPub,Edwards,1Fam,1.5Fin,6,BrkTil,Fa,Unf,0.0,832.0,GasA,846,1338,0.0,2,0,TA,7,0,Detchd,2.0,528.0,N,0,0,0,WD ,92000,91,32.0
65.0,9018,AllPub,Gilbert,1Fam,2Story,7,PConc,TA,Unf,0.0,728.0,GasA,728,1456,0.0,2,1,Gd,8,1,Attchd,2.0,400.0,Y,100,24,0,New,179540,0,0.0
103.0,13472,AllPub,NridgHt,1Fam,1Story,10,PConc,TA,GLQ,56.0,2392.0,GasA,2392,2392,0.0,2,0,Ex,8,1,Attchd,3.0,968.0,Y,248,105,0,WD ,386250,6,6.0
26.80952380952381,1533,AllPub,MeadowV,Twnhs,SLvl,4,CBlock,TA,GLQ,503.0,530.0,GasA,530,992,1.0,1,0,TA,4,0,BuiltIn,1.0,297.0,Y,112,97,0,WD ,106500,37,37.0
85.0,11003,AllPub,Somerst,1Fam,2Story,10,PConc,TA,GLQ,765.0,1017.0,GasA,1026,2007,1.0,2,1,Ex,10,1,Attchd,3.0,812.0,Y,168,52,0,WD ,310000,1,1.0
83.0,10790,AllPub,NoRidge,1Fam,2Story,7,PConc,TA,Unf,0.0,1066.0,GasA,1108,2385,0.0,2,1,Gd,8,1,BuiltIn,3.0,600.0,Y,120,38,0,WD ,252000,9,9.0
53.0,7128,AllPub,Crawfor,1Fam,2.5Unf,7,CBlock,TA,Rec,364.0,918.0,GasA,918,1646,0.0,2,0,TA,7,2,Detchd,1.0,240.0,Y,0,0,0,WD ,164000,66,66.0
64.0,7713,AllPub,Gilbert,1Fam,2Story,7,PConc,TA,Unf,0.0,728.0,GasA,728,1456,0.0,2,1,Gd,7,0,Attchd,2.0,400.0,Y,100,24,0,New,177594,0,0.0
52.0,6240,AllPub,BrkSide,1Fam,1.5Fin,5,CBlock,Fa,Rec,276.0,528.0,GasA,548,1040,0.0,1,0,TA,5,0,Detchd,2.0,624.0,P,306,0,0,WD ,123900,74,31.0
86.0,22420,AllPub,Crawfor,1Fam,2Story,6,BrkTil,TA,BLQ,1128.0,1370.0,GasW,1370,2624,1.0,2,1,TA,10,1,Detchd,3.0,864.0,N,0,0,0,WD ,239000,89,89.0
85.0,15300,AllPub,Mitchel,1Fam,1Story,5,CBlock,TA,Rec,42.0,1068.0,GasA,1264,1264,1.0,1,0,TA,7,1,Attchd,2.0,528.0,Y,0,0,0,WD ,169000,45,45.0
47.25,3196,AllPub,Blmngtn,TwnhsE,1Story,7,PConc,TA,Unf,0.0,1374.0,GasA,1557,1557,0.0,2,0,Gd,7,1,Attchd,2.0,420.0,Y,143,20,0,WD ,234000,3,3.0
72.0,9360,AllPub,Mitchel,1Fam,SFoyer,6,CBlock,TA,GLQ,841.0,957.0,GasA,1287,1287,1.0,1,1,TA,5,2,Attchd,2.0,541.0,Y,302,39,0,WD ,173000,32,32.0
75.19245283018869,11241,AllPub,NAmes,1Fam,1Story,6,CBlock,TA,ALQ,578.0,1004.0,GasA,1004,1004,1.0,1,0,TA,5,1,Attchd,2.0,480.0,Y,0,0,0,WD ,149000,40,40.0
81.0,9260,AllPub,SawyerW,1Fam,1Story,7,PConc,TA,Unf,0.0,1162.0,GasA,1162,1162,0.0,2,0,Gd,6,0,Attchd,2.0,483.0,Y,0,32,0,WD ,170000,1,1.0
90.0,7993,AllPub,Somerst,1Fam,1Story,7,PConc,TA,Unf,0.0,1436.0,GasA,1436,1436,0.0,2,0,Gd,6,0,Attchd,2.0,529.0,Y,0,121,0,New,225000,1,1.0
94.0,9239,AllPub,Sawyer,1Fam,1Story,5,CBlock,TA,GLQ,634.0,960.0,GasA,960,960,1.0,1,0,Gd,6,0,Attchd,1.0,300.0,Y,168,0,0,WD ,144900,45,45.0
60.0,10044,AllPub,Edwards,1Fam,1Story,5,CBlock,TA,ALQ,1070.0,1196.0,GasA,1196,1196,1.0,1,0,TA,6,0,Attchd,1.0,336.0,Y,257,0,0,WD ,144000,42,42.0
43.0,3182,AllPub,Blmngtn,TwnhsE,1Story,8,PConc,TA,GLQ,24.0,1256.0,GasA,1269,1269,0.0,2,0,Gd,6,1,Attchd,2.0,430.0,Y,146,20,0,WD ,192000,6,6.0
60.0,7626,AllPub,NAmes,1Fam,1Story,5,CBlock,TA,GLQ,931.0,1031.0,GasA,1031,1031,1.0,1,0,Gd,5,0,Attchd,1.0,230.0,Y,0,0,0,WD ,145500,57,57.0
60.0,7008,AllPub,OldTown,1Fam,1.5Fin,4,BrkTil,Fa,Unf,0.0,448.0,GasA,448,720,0.0,1,0,Fa,5,0,Attchd,1.0,280.0,Y,0,0,0,WD ,86900,106,106.0
128.0,12160,AllPub,NAmes,1Fam,1Story,6,CBlock,TA,BLQ,1024.0,1505.0,GasA,1505,1505,1.0,1,0,TA,6,1,Attchd,2.0,505.0,Y,0,0,0,WD ,149500,56,56.0
50.0,6305,AllPub,Crawfor,1Fam,1Story,5,PConc,Fa,Unf,0.0,920.0,GasA,954,954,0.0,1,0,Fa,5,1,Basment,1.0,240.0,Y,0,0,0,WD ,119750,69,69.0
68.0,8846,AllPub,CollgCr,1Fam,2Story,6,PConc,TA,Unf,0.0,750.0,GasA,750,1500,0.0,2,1,Gd,6,0,Attchd,2.0,564.0,Y,0,35,0,New,173900,1,1.0
75.19245283018869,10659,AllPub,NAmes,1Fam,1Story,5,CBlock,TA,Rec,915.0,1050.0,GasA,1050,1050,1.0,1,0,TA,6,0,Attchd,1.0,368.0,Y,0,319,0,COD,136500,45,45.0
68.0,13108,AllPub,StoneBr,1Fam,2Story,8,PConc,TA,Unf,0.0,2062.0,GasA,2079,2687,0.0,2,1,Gd,9,0,Attchd,2.0,618.0,Y,168,12,0,WD ,270000,12,12.0
92.5,13500,AllPub,ClearCr,1Fam,1Story,6,CBlock,TA,BLQ,429.0,1602.0,GasA,1252,1252,1.0,1,0,TA,4,1,Attchd,2.0,564.0,Y,409,0,0,WD ,235000,48,48.0
62.0,7750,AllPub,Gilbert,1Fam,SLvl,7,PConc,TA,Unf,0.0,384.0,GasA,774,1430,0.0,2,1,TA,7,1,BuiltIn,2.0,400.0,Y,0,0,0,WD ,156000,10,10.0
60.0,12450,AllPub,SawyerW,1Fam,1Story,5,PConc,TA,GLQ,836.0,1114.0,GasA,1114,1114,1.0,2,0,Gd,6,0,Detchd,2.0,576.0,Y,0,42,0,WD ,153000,6,5.0
75.47692307692307,4500,AllPub,Mitchel,TwnhsE,1Story,6,PConc,TA,GLQ,883.0,1224.0,GasA,1224,1224,1.0,2,0,TA,5,0,Attchd,2.0,402.0,Y,0,304,0,WD ,165000,10,10.0
77.0,11198,AllPub,StoneBr,1Fam,2Story,9,PConc,Gd,Unf,0.0,1122.0,GasA,1134,2504,0.0,2,1,Ex,11,1,BuiltIn,3.0,656.0,Y,144,39,0,WD ,325000,3,3.0
79.0,6221,AllPub,Crawfor,2fmCon,1.5Fin,5,CBlock,Fa,LwQ,533.0,728.0,GasA,760,1355,0.0,2,0,TA,5,0,Detchd,2.0,528.0,Y,0,0,0,WD ,140000,66,41.0
120.0,13200,AllPub,IDOTRR,1Fam,SLvl,6,CBlock,TA,BLQ,375.0,741.0,GasA,1497,2294,0.0,3,0,TA,9,1,Attchd,2.0,658.0,Y,0,110,0,WD ,202500,44,44.0
65.0,8769,AllPub,NridgHt,TwnhsE,1Story,9,PConc,TA,GLQ,1540.0,1702.0,GasA,1702,1702,1.0,1,1,Ex,7,1,Attchd,3.0,1052.0,Y,0,72,0,New,367294,0,0.0
85.0,10200,AllPub,Timber,1Fam,SLvl,6,CBlock,TA,GLQ,783.0,1461.0,GasA,1509,1509,1.0,2,0,Gd,5,1,Attchd,2.0,600.0,Y,224,0,0,WD ,175000,20,20.0
60.0,9550,AllPub,Crawfor,1Fam,2Story,7,BrkTil,Gd,ALQ,216.0,756.0,GasA,961,1717,1.0,1,0,Gd,7,1,Detchd,3.0,642.0,Y,0,35,0,WD ,140000,91,8.0
42.0,10331,AllPub,Timber,1Fam,1Story,7,CBlock,TA,ALQ,215.0,1265.0,GasA,1240,1240,0.0,2,0,Gd,6,0,Attchd,2.0,528.0,Y,232,0,0,WD ,174000,22,22.0
59.0,9587,AllPub,Gilbert,1Fam,SLvl,7,PConc,TA,GLQ,655.0,856.0,GasA,1166,1166,1.0,2,0,Gd,5,0,Attchd,2.0,400.0,Y,212,0,0,WD ,190000,3,3.0
90.0,9900,AllPub,OldTown,1Fam,2Story,5,CBlock,TA,Unf,0.0,504.0,GasA,764,1464,0.0,2,0,TA,7,0,,0.0,0.0,N,0,0,0,WD ,129000,99,0.0
75.19245283018869,22002,AllPub,NAmes,1Fam,1Story,6,CBlock,TA,ALQ,1386.0,1592.0,GasA,1652,1652,1.0,1,1,Gd,6,1,Attchd,2.0,510.0,Y,0,0,0,WD ,200000,48,48.0
100.0,13000,AllPub,NAmes,1Fam,2Story,6,CBlock,TA,Rec,448.0,896.0,GasA,1182,2142,0.0,2,1,Gd,8,1,Attchd,1.0,509.0,Y,0,72,0,WD ,193500,41,41.0
75.0,8250,AllPub,NAmes,1Fam,1Story,6,CBlock,TA,Rec,787.0,1092.0,GasA,1092,1092,1.0,1,0,TA,6,0,Attchd,2.0,504.0,Y,0,0,0,WD ,145000,44,44.0
81.0,8170,AllPub,Crawfor,1Fam,1.5Fin,7,BrkTil,TA,ALQ,526.0,1022.0,GasA,1122,1671,0.0,2,0,TA,7,1,Detchd,2.0,451.0,Y,0,0,0,WD ,218000,77,43.0
80.0,12048,AllPub,Edwards,1Fam,1Story,5,Slab,,,0.0,0.0,GasA,1488,1488,0.0,1,0,TA,7,1,Attchd,2.0,569.0,Y,0,189,0,WD ,135000,54,4.0
89.0,10858,AllPub,NAmes,1Fam,1Story,5,CBlock,TA,LwQ,40.0,1444.0,GasA,1624,1624,1.0,1,0,TA,6,1,Attchd,1.0,240.0,Y,0,40,0,WD ,146500,54,54.0
61.0,7577,AllPub,NridgHt,TwnhsE,1Story,6,PConc,TA,ALQ,20.0,1362.0,GasA,1362,1362,0.0,2,0,Gd,6,1,Attchd,2.0,460.0,Y,192,28,0,WD ,194700,2,2.0
62.0,7500,AllPub,Somerst,1Fam,1Story,7,PConc,TA,GLQ,902.0,1218.0,GasA,1218,1218,1.0,2,0,Gd,6,0,Attchd,2.0,462.0,Y,168,168,0,New,230348,1,0.0
51.0,6120,AllPub,OldTown,1Fam,1Story,6,BrkTil,Fa,ALQ,960.0,1124.0,GasA,1068,1068,1.0,1,0,TA,5,1,Detchd,1.0,288.0,Y,0,0,0,WD ,109500,87,87.0
69.0,23580,AllPub,Mitchel,1Fam,1Story,6,CBlock,TA,GLQ,776.0,1625.0,GasA,1625,1625,0.0,2,0,Fa,6,1,Attchd,2.0,576.0,Y,136,28,0,WD ,242500,27,27.0
44.0,5306,AllPub,StoneBr,TwnhsE,2Story,7,PConc,Gd,GLQ,495.0,1064.0,GasA,1064,1767,1.0,2,0,Gd,5,1,Attchd,2.0,504.0,Y,441,35,0,WD ,239000,19,19.0
70.0,8092,AllPub,NAmes,1Fam,1Story,6,CBlock,TA,ALQ,824.0,1050.0,GasA,1050,1050,1.0,1,0,Gd,6,0,Attchd,1.0,286.0,Y,0,0,0,WD ,156000,52,52.0
77.0,8593,AllPub,NAmes,1Fam,1Story,4,CBlock,TA,Rec,288.0,907.0,GasA,907,907,0.0,1,0,TA,5,0,Detchd,1.0,352.0,Y,0,0,0,WD ,109008,51,44.0
64.0,11067,AllPub,IDOTRR,1Fam,1.5Fin,2,BrkTil,,,0.0,0.0,GasA,640,845,0.0,1,0,TA,4,0,Detchd,1.0,256.0,N,48,0,0,WD ,68104,68,57.0
